Wavenumber,Transmission
cm^{-1},a.u.
2770.703,0.86025
2769.7386,0.8605
2768.7742,0.86074
2767.8098,0.86163
2766.8454,0.86237
2765.881,0.86242
2764.9166,0.86223
2763.9522,0.86193
2762.9878,0.86153
2762.0234,0.86144
2761.059,0.86228
2760.0947,0.86381
2759.1303,0.86504
2758.1659,0.86564
2757.2015,0.86608
2756.2371,0.86657
2755.2727,0.86682
2754.3083,0.86677
2753.3439,0.86682
2752.3795,0.86727
2751.4151,0.86796
2750.4507,0.86855
2749.4863,0.8689
2748.5219,0.869
2747.5575,0.869
2746.5931,0.86919
2745.6287,0.86949
2744.6644,0.86969
2743.7,0.86989
2742.7356,0.87038
2741.7712,0.87102
2740.8068,0.87171
2739.8424,0.87231
2738.878,0.8725
2737.9136,0.8725
2736.9492,0.87255
2735.9848,0.87265
2735.0204,0.87295
2734.056,0.873
2733.0916,0.8728
2732.1272,0.8731
2731.1628,0.87359
2730.1984,0.87339
2729.2341,0.87315
2728.2697,0.8732
2727.3053,0.87349
2726.3409,0.87404
2725.3765,0.87483
2724.4121,0.87547
2723.4477,0.87586
2722.4833,0.87616
2721.5189,0.87651
2720.5545,0.87666
2719.5901,0.87651
2718.6257,0.87626
2717.6613,0.87636
2716.6969,0.87685
2715.7325,0.8772
2714.7681,0.87725
2713.8038,0.87705
2712.8394,0.87715
2711.875,0.87784
2710.9106,0.87834
2709.9462,0.87853
2708.9818,0.87863
2708.0174,0.87853
2707.053,0.87858
2706.0886,0.87913
2705.1242,0.87977
2704.1598,0.88021
2703.1954,0.88051
2702.231,0.8813
2701.2666,0.88219
2700.3022,0.88229
2699.3378,0.88179
2698.3735,0.8815
2697.4091,0.8817
2696.4447,0.88209
2695.4803,0.88259
2694.5159,0.88313
2693.5515,0.88392
2692.5871,0.88481
2691.6227,0.8854
2690.6583,0.8854
2689.6939,0.88511
2688.7295,0.88461
2687.7651,0.88441
2686.8007,0.88491
2685.8363,0.8856
2684.8719,0.88585
2683.9075,0.8859
2682.9432,0.88604
2681.9788,0.8859
2681.0144,0.8857
2680.05,0.8858
2679.0856,0.88634
2678.1212,0.88708
2677.1568,0.88768
2676.1924,0.88797
2675.228,0.88768
2674.2636,0.88708
2673.2992,0.88728
2672.3348,0.88832
2671.3704,0.88881
2670.406,0.88832
2669.4416,0.88792
2668.4772,0.88837
2667.5129,0.88911
2666.5485,0.88945
2665.5841,0.88906
2664.6197,0.88837
2663.6553,0.88772
2662.6909,0.88733
2661.7265,0.88718
2660.7621,0.88693
2659.7977,0.88703
2658.8333,0.88763
2657.8689,0.88812
2656.9045,0.88782
2655.9401,0.88708
2654.9757,0.88654
2654.0113,0.88639
2653.0469,0.88644
2652.0826,0.88664
2651.1182,0.88684
2650.1538,0.88679
2649.1894,0.88654
2648.225,0.88609
2647.2606,0.88565
2646.2962,0.88511
2645.3318,0.88501
2644.3674,0.8857
2643.403,0.88634
2642.4386,0.88619
2641.4742,0.8854
2640.5098,0.88516
2639.5454,0.88619
2638.581,0.88723
2637.6166,0.88738
2636.6523,0.88728
2635.6879,0.88718
2634.7235,0.88644
2633.7591,0.88535
2632.7947,0.8853
2631.8303,0.88644
2630.8659,0.88708
2629.9015,0.88634
2628.9371,0.8854
2627.9727,0.8855
2627.0083,0.88634
2626.0439,0.88664
2625.0795,0.88639
2624.1151,0.88614
2623.1507,0.88609
2622.1863,0.88609
2621.222,0.88575
2620.2576,0.88496
2619.2932,0.88471
2618.3288,0.88516
2617.3644,0.88545
2616.4,0.88585
2615.4356,0.88674
2614.4712,0.88713
2613.5068,0.88693
2612.5424,0.88703
2611.578,0.88772
2610.6136,0.88856
2609.6492,0.88916
2608.6848,0.88906
2607.7204,0.88837
2606.756,0.88748
2605.7917,0.88679
2604.8273,0.88718
2603.8629,0.88852
2602.8985,0.88965
2601.9341,0.89039
2600.9697,0.89069
2600.0053,0.89005
2599.0409,0.88901
2598.0765,0.88856
2597.1121,0.88817
2596.1477,0.88768
2595.1833,0.88738
2594.2189,0.88753
2593.2545,0.88847
2592.2901,0.8897
2591.3258,0.89039
2590.3614,0.89025
2589.397,0.8897
2588.4326,0.8897
2587.4682,0.89054
2586.5038,0.89094
2585.5394,0.8901
2584.575,0.88931
2583.6106,0.88975
2582.6462,0.89034
2581.6818,0.89034
2580.7174,0.89059
2579.753,0.89148
2578.7886,0.89202
2577.8243,0.89202
2576.8598,0.89207
2575.8955,0.89178
2574.9311,0.89118
2573.9667,0.89104
2573.0023,0.89133
2572.0379,0.89148
2571.0735,0.89163
2570.1091,0.89193
2569.1447,0.89217
2568.1803,0.89267
2567.2159,0.89311
2566.2515,0.89321
2565.2871,0.89301
2564.3227,0.89257
2563.3583,0.89232
2562.394,0.89281
2561.4295,0.89375
2560.4652,0.8944
2559.5008,0.89484
2558.5364,0.89538
2557.572,0.89543
2556.6076,0.89563
2555.6432,0.89657
2554.6788,0.89721
2553.7144,0.89746
2552.75,0.89771
2551.7856,0.89711
2550.8212,0.89593
2549.8568,0.89603
2548.8924,0.89761
2547.928,0.89884
2546.9637,0.89889
2545.9992,0.8987
2545.0349,0.89919
2544.0705,0.89973
2543.1061,0.89909
2542.1417,0.89825
2541.1773,0.89835
2540.2129,0.89889
2539.2485,0.89954
2538.2841,0.89988
2537.3197,0.89968
2536.3553,0.89998
2535.3909,0.90072
2534.4265,0.90052
2533.4621,0.89968
2532.4977,0.89949
2531.5334,0.89978
2530.569,0.89998
2529.6046,0.90038
2528.6402,0.90117
2527.6758,0.90191
2526.7114,0.90215
2525.747,0.90166
2524.7826,0.90087
2523.8182,0.90018
2522.8538,0.89998
2521.8894,0.90077
2520.925,0.90181
2519.9606,0.9022
2518.9962,0.9026
2518.0318,0.90344
2517.0674,0.90403
2516.1031,0.90383
2515.1387,0.9028
2514.1743,0.90166
2513.2099,0.90166
2512.2455,0.90304
2511.2811,0.90423
2510.3167,0.90393
2509.3523,0.90275
2508.3879,0.90255
2507.4235,0.90418
2506.4591,0.90596
2505.4947,0.90665
2504.5303,0.9069
2503.5659,0.90734
2502.6015,0.90754
2501.6372,0.90715
2500.6728,0.90645
2499.7084,0.90596
2498.744,0.90621
2497.7796,0.90631
2496.8152,0.90601
2495.8508,0.9069
2494.8864,0.90868
2493.922,0.90962
2492.9576,0.90972
2491.9932,0.90981
2491.0288,0.90981
2490.0644,0.90996
2489.1,0.91095
2488.1356,0.91169
2487.1712,0.91115
2486.2069,0.91026
2485.2425,0.90967
2484.2781,0.90927
2483.3137,0.90922
2482.3493,0.90972
2481.3849,0.9106
2480.4205,0.91164
2479.4561,0.91248
2478.4917,0.91258
2477.5273,0.91224
2476.5629,0.91214
2475.5985,0.91263
2474.6341,0.91298
2473.6697,0.91238
2472.7053,0.91184
2471.7409,0.91253
2470.7766,0.91357
2469.8122,0.91387
2468.8478,0.91367
2467.8834,0.91406
2466.919,0.9153
2465.9546,0.91594
2464.9902,0.9154
2464.0258,0.91515
2463.0614,0.91579
2462.097,0.91619
2461.1326,0.91579
2460.1682,0.9156
2459.2038,0.91589
2458.2394,0.91624
2457.275,0.91663
2456.3106,0.91658
2455.3463,0.91609
2454.3819,0.91609
2453.4175,0.91723
2452.4531,0.91881
2451.4887,0.91955
2450.5243,0.9196
2449.5599,0.92024
2448.5955,0.92074
2447.6311,0.92024
2446.6667,0.9196
2445.7023,0.9195
2444.7379,0.91985
2443.7735,0.92034
2442.8091,0.92014
2441.8447,0.91945
2440.8803,0.9193
2439.916,0.92029
2438.9516,0.92172
2437.9872,0.92276
2437.0228,0.92316
2436.0584,0.92296
2435.094,0.92281
2434.1296,0.92365
2433.1652,0.92464
2432.2008,0.92464
2431.2364,0.92454
2430.272,0.92523
2429.3076,0.92583
2428.3432,0.92528
2427.3788,0.9239
2426.4144,0.92335
2425.45,0.92424
2424.4857,0.92568
2423.5213,0.92686
2422.5569,0.92741
2421.5925,0.92746
2420.6281,0.92755
2419.6637,0.9277
2418.6993,0.92795
2417.7349,0.92889
2416.7705,0.93012
2415.8061,0.92993
2414.8417,0.9281
2413.8773,0.92667
2412.9129,0.92731
2411.9485,0.92924
2410.9841,0.93042
2410.0197,0.93042
2409.0554,0.93062
2408.091,0.93126
2407.1266,0.93166
2406.1622,0.93131
2405.1978,0.93087
2404.2334,0.93136
2403.269,0.9321
2402.3046,0.93255
2401.3402,0.93284
2400.3758,0.93299
2399.4114,0.93324
2398.447,0.93398
2397.4826,0.93442
2396.5182,0.93358
2395.5538,0.9325
2394.5894,0.93344
2393.6251,0.93581
2392.6607,0.93734
2391.6963,0.93749
2390.7319,0.93754
2389.7675,0.93778
2388.8031,0.93773
2387.8387,0.93714
2386.8743,0.9368
2385.9099,0.93709
2384.9455,0.93783
2383.9811,0.93872
2383.0167,0.93937
2382.0523,0.93902
2381.0879,0.93823
2380.1235,0.93783
2379.1591,0.93778
2378.1948,0.93808
2377.2304,0.93857
2376.266,0.93838
2375.3016,0.93773
2374.3372,0.93773
2373.3728,0.93778
2372.4084,0.93704
2371.444,0.9364
2370.4796,0.93675
2369.5152,0.93773
2368.5508,0.93838
2367.5864,0.93813
2366.622,0.93719
2365.6576,0.93645
2364.6932,0.93635
2363.7288,0.93576
2362.7645,0.93442
2361.8001,0.93344
2360.8357,0.93348
2359.8713,0.93408
2358.9069,0.93452
2357.9425,0.93447
2356.9781,0.93428
2356.0137,0.93447
2355.0493,0.93536
2354.0849,0.93685
2353.1205,0.93823
2352.1561,0.93937
2351.1917,0.9406
2350.2273,0.94164
2349.2629,0.94198
2348.2985,0.94174
2347.3342,0.9411
2346.3698,0.9408
2345.4054,0.94045
2344.441,0.93946
2343.4766,0.93838
2342.5122,0.93793
2341.5478,0.93783
2340.5834,0.93749
2339.619,0.93714
2338.6546,0.93749
2337.6902,0.93857
2336.7258,0.93946
2335.7614,0.93937
2334.797,0.93872
2333.8326,0.93818
2332.8683,0.93778
2331.9039,0.93764
2330.9395,0.93793
2329.9751,0.93828
2329.0107,0.93788
2328.0463,0.93689
2327.0819,0.93586
2326.1175,0.93348
2325.1531,0.92894
2324.1887,0.92484
2323.2243,0.9241
2322.2599,0.92573
2321.2955,0.92731
2320.3311,0.92844
2319.3668,0.92988
2318.4023,0.93171
2317.438,0.93299
2316.4736,0.93353
2315.5092,0.93339
2314.5448,0.93284
2313.5804,0.93304
2312.616,0.93442
2311.6516,0.93561
2310.6872,0.93571
2309.7228,0.93645
2308.7584,0.93769
2307.794,0.93793
2306.8296,0.93769
2305.8652,0.93759
2304.9008,0.93724
2303.9365,0.9367
2302.972,0.9365
2302.0077,0.9367
2301.0433,0.93734
2300.0789,0.93843
2299.1145,0.93848
2298.1501,0.93729
2297.1857,0.93625
2296.2213,0.9361
2295.2569,0.9368
2294.2925,0.93739
2293.3281,0.93675
2292.3637,0.93517
2291.3993,0.93368
2290.4349,0.9326
2289.4705,0.9323
2288.5062,0.93269
2287.5417,0.932
2286.5774,0.92993
2285.613,0.92874
2284.6486,0.92919
2283.6842,0.92993
2282.7198,0.92983
2281.7554,0.92993
2280.791,0.93136
2279.8266,0.93289
2278.8622,0.93304
2277.8978,0.93324
2276.9334,0.93487
2275.969,0.93591
2275.0046,0.93467
2274.0402,0.93245
2273.0759,0.932
2272.1115,0.93309
2271.1471,0.93353
2270.1827,0.93334
2269.2183,0.93423
2268.2539,0.93576
2267.2895,0.9363
2266.3251,0.93605
2265.3607,0.93576
2264.3963,0.93576
2263.4319,0.93635
2262.4675,0.93655
2261.5031,0.93581
2260.5387,0.93467
2259.5743,0.93329
2258.6099,0.93215
2257.6456,0.93344
2256.6812,0.93655
2255.7168,0.93828
2254.7524,0.93848
2253.788,0.93793
2252.8236,0.93704
2251.8592,0.93694
2250.8948,0.9365
2249.9304,0.93472
2248.966,0.93388
2248.0016,0.93452
2247.0372,0.93512
2246.0728,0.93571
2245.1084,0.93601
2244.144,0.93556
2243.1797,0.93576
2242.2153,0.93783
2241.2509,0.94045
2240.2865,0.94208
2239.3221,0.94273
2238.3577,0.94223
2237.3933,0.93971
2236.4289,0.93714
2235.4645,0.93764
2234.5001,0.93882
2233.5357,0.93699
2232.5713,0.93452
2231.6069,0.93507
2230.6425,0.93798
2229.6781,0.94055
2228.7137,0.94035
2227.7494,0.93813
2226.785,0.93645
2225.8206,0.93447
2224.8562,0.9318
2223.8918,0.9322
2222.9274,0.93512
2221.963,0.93615
2220.9986,0.93536
2220.0342,0.93467
2219.0698,0.93393
2218.1054,0.93398
2217.141,0.93551
2216.1766,0.93694
2215.2122,0.93828
2214.2478,0.93882
2213.2834,0.9366
2212.3191,0.93353
2211.3547,0.93205
2210.3903,0.93106
2209.4259,0.93037
2208.4615,0.93042
2207.4971,0.93146
2206.5327,0.93452
2205.5683,0.93823
2204.6039,0.93872
2203.6395,0.93492
2202.6751,0.93067
2201.7107,0.92948
2200.7463,0.92909
2199.7819,0.92928
2198.8175,0.93235
2197.8531,0.93413
2196.8888,0.9321
2195.9244,0.93121
2194.96,0.9325
2193.9956,0.93279
2193.0312,0.93146
2192.0668,0.92909
2191.1024,0.92667
2190.138,0.92622
2189.1736,0.92815
2188.2092,0.93077
2187.2448,0.93096
2186.2804,0.92894
2185.316,0.92953
2184.3516,0.93156
2183.3872,0.93072
2182.4228,0.93022
2181.4585,0.93126
2180.4941,0.93195
2179.5297,0.93299
2178.5653,0.93166
2177.6009,0.92839
2176.6365,0.92983
2175.6721,0.93546
2174.7077,0.93833
2173.7433,0.93502
2172.7789,0.92839
2171.8145,0.92419
2170.8501,0.92429
2169.8857,0.92528
2168.9213,0.92479
2167.9569,0.92316
2166.9925,0.91985
2166.0282,0.91742
2165.0638,0.9197
2164.0994,0.92405
2163.135,0.92439
2162.1706,0.9197
2161.2062,0.91416
2160.2418,0.91357
2159.2774,0.92439
2158.313,0.94559
2157.3486,0.96234
2156.3842,0.96516
2155.4198,0.96017
2154.4554,0.95612
2153.491,0.95538
2152.5266,0.95508
2151.5622,0.95261
2150.5979,0.94964
2149.6335,0.94782
2148.6691,0.94663
2147.7047,0.94752
2146.7403,0.95024
2145.7759,0.95132
2144.8115,0.95083
2143.8471,0.95088
2142.8827,0.95039
2141.9183,0.94885
2140.9539,0.94727
2139.9895,0.94515
2139.0251,0.94376
2138.0607,0.9448
2137.0963,0.94688
2136.1319,0.94945
2135.1676,0.95394
2134.2032,0.95755
2133.2388,0.95819
2132.2744,0.95854
2131.31,0.95854
2130.3456,0.95666
2129.3812,0.95473
2128.4168,0.9532
2127.4524,0.95142
2126.488,0.95053
2125.5236,0.95048
2124.5592,0.94989
2123.5948,0.94915
2122.6304,0.94935
2121.666,0.95004
2120.7016,0.94989
2119.7373,0.94846
2118.7729,0.94673
2117.8085,0.94633
2116.8441,0.94673
2115.8797,0.9451
2114.9153,0.94149
2113.9509,0.93946
2112.9865,0.9406
2112.0221,0.94233
2111.0577,0.94248
2110.0933,0.94144
2109.1289,0.9403
2108.1645,0.94001
2107.2001,0.94065
2106.2357,0.94179
2105.2713,0.94297
2104.307,0.94362
2103.3426,0.94253
2102.3782,0.93966
2101.4138,0.93798
2100.4494,0.93991
2099.485,0.94253
2098.5206,0.94297
2097.5562,0.94352
2096.5918,0.94549
2095.6274,0.94801
2094.663,0.95009
2093.6986,0.94984
2092.7342,0.94693
2091.7698,0.94495
2090.8054,0.94658
2089.841,0.94861
2088.8767,0.94707
2087.9123,0.94475
2086.9479,0.94391
2085.9835,0.94233
2085.0191,0.94095
2084.0547,0.9409
2083.0903,0.94016
2082.1259,0.93882
2081.1615,0.93902
2080.1971,0.94001
2079.2327,0.93971
2078.2683,0.93833
2077.3039,0.93734
2076.3395,0.93719
2075.3751,0.93699
2074.4108,0.9366
2073.4464,0.93689
2072.482,0.93818
2071.5176,0.93922
2070.5532,0.93892
2069.5888,0.93813
2068.6244,0.93867
2067.66,0.9403
2066.6956,0.9408
2065.7312,0.93996
2064.7668,0.93951
2063.8024,0.93981
2062.838,0.94075
2061.8736,0.94194
2060.9092,0.94159
2059.9448,0.93966
2058.9805,0.93729
2058.0161,0.93566
2057.0517,0.93521
2056.0873,0.93423
2055.1229,0.9325
2054.1585,0.93373
2053.1941,0.93828
2052.2297,0.93907
2051.2653,0.9318
2050.3009,0.92405
2049.3365,0.92503
2048.3721,0.932
2047.4077,0.93714
2046.4433,0.93961
2045.4789,0.94095
2044.5146,0.94065
2043.5502,0.93808
2042.5858,0.93512
2041.6214,0.93428
2040.657,0.93526
2039.6926,0.9361
2038.7282,0.93472
2037.7638,0.9324
2036.7994,0.93264
2035.835,0.93586
2034.8706,0.93986
2033.9062,0.94208
2032.9418,0.94169
2031.9774,0.94085
2031.013,0.94223
2030.0486,0.94574
2029.0843,0.94851
2028.1199,0.94955
2027.1555,0.94984
2026.1911,0.94959
2025.2267,0.94796
2024.2623,0.9453
2023.2979,0.94258
2022.3335,0.94114
2021.3691,0.94302
2020.4047,0.94638
2019.4403,0.94693
2018.4759,0.94663
2017.5115,0.94816
2016.5471,0.94905
2015.5827,0.95019
2014.6183,0.95276
2013.654,0.95251
2012.6896,0.9495
2011.7252,0.94673
2010.7608,0.94396
2009.7964,0.94282
2008.832,0.94475
2007.8676,0.94698
2006.9032,0.94801
2005.9388,0.9489
2004.9744,0.95019
2004.01,0.95182
2003.0456,0.95266
2002.0812,0.95207
2001.1168,0.95236
2000.1524,0.9537
1999.188,0.95266
1998.2237,0.94885
1997.2593,0.94539
1996.2949,0.94376
1995.3305,0.94381
1994.3661,0.94554
1993.4017,0.94772
1992.4373,0.949
1991.4729,0.94875
1990.5085,0.94737
1989.5441,0.94707
1988.5797,0.94806
1987.6153,0.94806
1986.6509,0.94712
1985.6865,0.94505
1984.7222,0.94203
1983.7577,0.9409
1982.7934,0.94223
1981.829,0.94213
1980.8646,0.93828
1979.9002,0.93339
1978.9358,0.93269
1977.9714,0.93877
1977.007,0.94722
1976.0426,0.95207
1975.0782,0.95261
1974.1138,0.95157
1973.1494,0.95103
1972.185,0.95127
1971.2206,0.95202
1970.2562,0.95409
1969.2919,0.95651
1968.3274,0.95543
1967.3631,0.95182
1966.3987,0.95063
1965.4343,0.95142
1964.4699,0.95266
1963.5055,0.95459
1962.5411,0.95592
1961.5767,0.95627
1960.6123,0.95582
1959.6479,0.95567
1958.6835,0.95913
1957.7191,0.96422
1956.7547,0.96521
1955.7903,0.96274
1954.8259,0.96047
1953.8616,0.95809
1952.8972,0.95478
1951.9328,0.95266
1950.9684,0.95414
1950.004,0.9578
1949.0396,0.95948
1948.0752,0.9579
1947.1108,0.95617
1946.1464,0.95656
1945.182,0.95716
1944.2176,0.95706
1943.2532,0.95834
1942.2888,0.96071
1941.3244,0.96047
1940.36,0.95795
1939.3956,0.95775
1938.4313,0.96007
1937.4669,0.96205
1936.5025,0.96358
1935.5381,0.96393
1934.5737,0.96234
1933.6093,0.9617
1932.6449,0.96309
1931.6805,0.96467
1930.7161,0.96536
1929.7517,0.96521
1928.7873,0.96402
1927.8229,0.96195
1926.8585,0.96071
1925.8941,0.962
1924.9297,0.96432
1923.9653,0.96546
1923.001,0.96521
1922.0366,0.96452
1921.0722,0.96407
1920.1078,0.96338
1919.1434,0.96318
1918.179,0.96417
1917.2146,0.96526
1916.2502,0.96531
1915.2858,0.96383
1914.3214,0.96225
1913.357,0.96249
1912.3926,0.96437
1911.4282,0.96654
1910.4638,0.96768
1909.4994,0.96694
1908.535,0.9658
1907.5706,0.9657
1906.6063,0.96546
1905.6419,0.96482
1904.6775,0.96511
1903.7131,0.9664
1902.7487,0.96758
1901.7843,0.96778
1900.8199,0.96669
1899.8555,0.96541
1898.8911,0.96511
1897.9267,0.96546
1896.9623,0.96506
1895.9979,0.96432
1895.0335,0.96457
1894.0691,0.96575
1893.1047,0.96659
1892.1403,0.96669
1891.176,0.96674
1890.2116,0.96719
1889.2472,0.96788
1888.2828,0.96842
1887.3184,0.96877
1886.354,0.96882
1885.3896,0.96842
1884.4252,0.96822
1883.4608,0.96872
1882.4964,0.96936
1881.532,0.96971
1880.5676,0.96961
1879.6032,0.96941
1878.6388,0.96931
1877.6744,0.96892
1876.7101,0.96857
1875.7457,0.96911
1874.7813,0.96956
1873.8169,0.96926
1872.8525,0.96936
1871.8881,0.9702
1870.9237,0.97079
1869.9593,0.9701
1868.9949,0.96857
1868.0305,0.96813
1867.0661,0.96931
1866.1017,0.9705
1865.1373,0.97079
1864.1729,0.97065
1863.2086,0.97045
1862.2441,0.9703
1861.2798,0.9705
1860.3154,0.97099
1859.351,0.97139
1858.3866,0.97139
1857.4222,0.97124
1856.4578,0.97109
1855.4934,0.97055
1854.529,0.9702
1853.5646,0.97104
1852.6002,0.97233
1851.6358,0.97252
1850.6714,0.97159
1849.707,0.9707
1848.7426,0.9703
1847.7783,0.97015
1846.8139,0.9703
1845.8495,0.97094
1844.8851,0.97168
1843.9207,0.97247
1842.9563,0.97312
1841.9919,0.97307
1841.0275,0.97262
1840.0631,0.97238
1839.0987,0.97267
1838.1343,0.97331
1837.1699,0.97356
1836.2055,0.97346
1835.2411,0.97336
1834.2767,0.97346
1833.3123,0.97356
1832.348,0.97341
1831.3836,0.97322
1830.4192,0.97327
1829.4548,0.97322
1828.4904,0.97307
1827.526,0.97302
1826.5616,0.97287
1825.5972,0.97233
1824.6328,0.97193
1823.6684,0.97208
1822.704,0.97238
1821.7396,0.97238
1820.7752,0.97252
1819.8108,0.97292
1818.8464,0.97366
1817.882,0.97504
1816.9177,0.97633
1815.9533,0.97638
1814.9889,0.97519
1814.0245,0.97391
1813.0601,0.97312
1812.0957,0.97267
1811.1313,0.97238
1810.1669,0.97208
1809.2025,0.97198
1808.2381,0.97252
1807.2737,0.97292
1806.3093,0.97247
1805.3449,0.97178
1804.3805,0.97109
1803.4161,0.9702
1802.4517,0.96946
1801.4874,0.96926
1800.523,0.96946
1799.5586,0.96995
1798.5942,0.97035
1797.6298,0.9702
1796.6654,0.96966
1795.701,0.96941
1794.7366,0.96941
1793.7722,0.96902
1792.8078,0.96862
1791.8434,0.96897
1790.879,0.96976
1789.9146,0.96986
1788.9502,0.96882
1787.9858,0.96763
1787.0214,0.96724
1786.057,0.96714
1785.0927,0.96694
1784.1283,0.9665
1783.1639,0.96551
1782.1995,0.96437
1781.2351,0.96373
1780.2707,0.96338
1779.3063,0.96269
1778.3419,0.96155
1777.3775,0.96081
1776.4131,0.96076
1775.4487,0.96057
1774.4843,0.95928
1773.5199,0.95711
1772.5555,0.95523
1771.5911,0.95394
1770.6267,0.95281
1769.6624,0.95137
1768.698,0.9495
1767.7336,0.94747
1766.7692,0.94599
1765.8048,0.94446
1764.8404,0.94233
1763.876,0.94001
1762.9116,0.93778
1761.9472,0.93556
1760.9828,0.93339
1760.0184,0.93146
1759.054,0.92924
1758.0896,0.92662
1757.1252,0.92385
1756.1608,0.92138
1755.1965,0.9193
1754.2321,0.91733
1753.2677,0.915
1752.3033,0.91204
1751.3389,0.90883
1750.3745,0.90591
1749.4101,0.90265
1748.4457,0.89894
1747.4813,0.89548
1746.5169,0.89252
1745.5525,0.88941
1744.5881,0.88575
1743.6237,0.88155
1742.6593,0.87715
1741.6949,0.87255
1740.7305,0.86761
1739.7662,0.86287
1738.8018,0.85872
1737.8374,0.85481
1736.873,0.85101
1735.9086,0.84686
1734.9442,0.84261
1733.9798,0.83935
1733.0154,0.83683
1732.051,0.8347
1731.0866,0.83287
1730.1222,0.83114
1729.1578,0.82926
1728.1934,0.82749
1727.229,0.82625
1726.2647,0.82576
1725.3003,0.82511
1724.3359,0.82388
1723.3715,0.82274
1722.4071,0.822
1721.4427,0.82136
1720.4783,0.82081
1719.5139,0.81988
1718.5495,0.8181
1717.5851,0.81676
1716.6207,0.81671
1715.6563,0.8175
1714.6919,0.81844
1713.7275,0.81918
1712.7631,0.81943
1711.7987,0.81908
1710.8344,0.81839
1709.87,0.81795
1708.9056,0.81805
1707.9412,0.81815
1706.9768,0.818
1706.0124,0.81745
1705.048,0.81652
1704.0836,0.81538
1703.1192,0.81375
1702.1548,0.81088
1701.1904,0.80713
1700.226,0.80406
1699.2616,0.80223
1698.2972,0.80001
1697.3328,0.79625
1696.3684,0.79156
1695.4041,0.78785
1694.4397,0.78548
1693.4753,0.78281
1692.5109,0.7794
1691.5465,0.77604
1690.5821,0.77229
1689.6177,0.76774
1688.6533,0.7626
1687.6889,0.75721
1686.7245,0.75109
1685.7601,0.74343
1684.7957,0.73577
1683.8313,0.73013
1682.8669,0.72509
1681.9025,0.71837
1680.9381,0.70992
1679.9738,0.70093
1679.0094,0.69203
1678.045,0.68264
1677.0806,0.67202
1676.1162,0.66036
1675.1518,0.64909
1674.1874,0.63926
1673.223,0.62977
1672.2586,0.61959
1671.2942,0.60877
1670.3298,0.59755
1669.3654,0.58628
1668.401,0.57556
1667.4366,0.56493
1666.4722,0.55411
1665.5078,0.54319
1664.5434,0.53158
1663.5791,0.51942
1662.6147,0.50761
1661.6503,0.49694
1660.6859,0.48725
1659.7215,0.47801
1658.7571,0.46852
1657.7927,0.45928
1656.8283,0.45127
1655.8639,0.44475
1654.8995,0.43867
1653.9351,0.43274
1652.9707,0.42835
1652.0063,0.42676
1651.0419,0.42627
1650.0775,0.42479
1649.1131,0.42251
1648.1488,0.42014
1647.1844,0.41802
1646.22,0.41614
1645.2556,0.41525
1644.2912,0.4151
1643.3268,0.41436
1642.3624,0.41268
1641.398,0.41041
1640.4336,0.40749
1639.4692,0.40403
1638.5048,0.40033
1637.5404,0.39627
1636.576,0.39153
1635.6116,0.38649
1634.6472,0.38194
1633.6828,0.37745
1632.7185,0.37201
1631.7541,0.36583
1630.7897,0.35975
1629.8253,0.35422
1628.8609,0.34869
1627.8965,0.34285
1626.9321,0.33707
1625.9677,0.33203
1625.0033,0.32773
1624.0389,0.32413
1623.0745,0.32185
1622.1101,0.32141
1621.1457,0.32269
1620.1813,0.32585
1619.2169,0.33094
1618.2526,0.33791
1617.2882,0.3471
1616.3238,0.35916
1615.3594,0.37354
1614.395,0.38926
1613.4306,0.40611
1612.4662,0.4235
1611.5018,0.4409
1610.5374,0.4578
1609.573,0.47411
1608.6086,0.48977
1607.6442,0.50504
1606.6798,0.51972
1605.7154,0.53321
1604.7511,0.54532
1603.7867,0.55638
1602.8223,0.56627
1601.8579,0.57497
1600.8935,0.58282
1599.9291,0.58984
1598.9647,0.59597
1598.0003,0.6013
1597.0359,0.6058
1596.0715,0.6098
1595.1071,0.61331
1594.1427,0.61573
1593.1783,0.61697
1592.2139,0.61727
1591.2495,0.61692
1590.2851,0.61623
1589.3208,0.61499
1588.3564,0.61297
1587.392,0.61025
1586.4276,0.60679
1585.4632,0.60254
1584.4988,0.5976
1583.5344,0.59226
1582.57,0.58638
1581.6056,0.57986
1580.6412,0.57294
1579.6768,0.56582
1578.7124,0.55797
1577.748,0.54858
1576.7836,0.53761
1575.8192,0.52728
1574.8548,0.51878
1573.8905,0.51018
1572.9261,0.50025
1571.9617,0.48952
1570.9973,0.47836
1570.0329,0.46714
1569.0685,0.45681
1568.1041,0.44693
1567.1397,0.43685
1566.1753,0.42711
1565.2109,0.41792
1564.2465,0.40828
1563.2821,0.3983
1562.3177,0.38891
1561.3533,0.37992
1560.3889,0.37073
1559.4245,0.36223
1558.4602,0.3561
1557.4958,0.35274
1556.5314,0.35037
1555.567,0.34755
1554.6026,0.34453
1553.6382,0.34241
1552.6738,0.34162
1551.7094,0.34177
1550.745,0.34231
1549.7806,0.34295
1548.8162,0.34389
1547.8518,0.34533
1546.8874,0.34715
1545.923,0.34967
1544.9586,0.35294
1543.9942,0.35635
1543.0298,0.35926
1542.0655,0.36208
1541.1011,0.36514
1540.1367,0.3685
1539.1723,0.37305
1538.2079,0.37903
1537.2435,0.38516
1536.2791,0.39049
1535.3147,0.39514
1534.3503,0.39929
